,id,artist,album,date,duration,description,thumbnail,views,score,genre,shirt,shirt_rgb
1523,jQfCJVAwFL8,Tobacco,Ultima II Massage,2014-05-23T14:28:08Z,PT6M59S,"listen: <url>  the new tobacco album is one of the most demented sonic adventures i've gone on this year.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: lipstick destroyer, face breakout, blow your heart, best sting, dipsmack, omen classic, 13 pool city, mcknight road, father sister berzerker  least fav track: good complexion  tobacco - ultima ii massage / 2014 / ghostly intl. / wonky, indietronica, glitch, psychedelic warped noise magic  8/10 <url>  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/jQfCJVAwFL8/hqdefault.jpg,69570,8.0,"['wonky', 'indietronica', 'glitch', 'psychedelic warped noise magic']",,
1524,fopTU6h2tjU,Vallenfyre,Splinters,2014-05-22T17:24:38Z,PT7M35S,"listen: <url>  the uk's vallenfyre brings together a slew of different death metal styles on this sophomore record of theirs, and feeds them through some incredibly heavy, pummeling production.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: scabs, bereft, savages arise, splinters, the wolves of sin  least fav track: odious bliss  vallenfyre - splinters / 2014 / century media records / death metal, death 'n' roll, death doom  7/10  y'all know this is just my opinion, right?  shoutouts! kevin chet faker. heart u bb.",https://i.ytimg.com/vi/fopTU6h2tjU/hqdefault.jpg,21678,7.0,"['death metal', ""death 'n' roll"", 'death doom']",other,"[(64, 53, 53), (210, 193, 193), (159, 143, 142)]"
1525,WX1qWv05ILU,Chromeo,White Women,2014-05-22T17:18:44Z,PT7M45S,"listen: <url>  when it comes to lyrics and songwriting, white women is chromeo's most inconsistent release yet.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: jealous, come alive, shoutout to solange  least fav track: frequent flyer  chromeo - white women / 2014 / atlantic / synth funk, pop, nu-disco, new wave, synth pop  5/10  y'all know this is just my opinion, right?  shoutouts! angela tobias austen ashley my bb gf maria the space / mark",https://i.ytimg.com/vi/WX1qWv05ILU/hqdefault.jpg,49050,5.0,"['synth funk', 'pop', 'nu-disco', 'new wave', 'synth pop']",other,"[(32, 23, 23), (65, 49, 41), (52, 44, 36)]"
1526,8NQyDKbGVOg,Swans,To Be Kind,2014-05-20T13:45:58Z,PT17M2S,"listen: <url>  swans' latest album takes a hypnotic, meditative approach to churning out some of the most grand and visceral rock instrumentation in the band's 13-album discography.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: all of 'em  least fav track: none of 'em  swans - to be kind / young god / 2014 / experimental rock, drone, noise rock, post-rock, amazing shit.  10/10 <url>  y'all know this is just my opinion, right?  shoutouts! matt farley austen",https://i.ytimg.com/vi/8NQyDKbGVOg/hqdefault.jpg,935506,10.0,"['experimental rock', 'drone', 'noise rock', 'post-rock', 'amazing shit.']",other,"[(51, 44, 43), (185, 173, 171), (140, 132, 128)]"
1527,-qsmQxWkiAs,Ibibio Sound Machine,Self,2014-05-16T15:05:50Z,PT6M59S,"listen: <url>  ibibio sound machine's debut is the beginning of a journey that fuses the sounds of afrobeat and highlife with electronics.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: the talking fish, let's dance, prodigal son, got to move, got to get out!, intro & outro  least fav track: the tortoise  ibibio sound machine - self-titled / 2014 / soundway records / afrobeat, electro  7/10  y'all know this is just my opinion, right?  shoutouts! rejjie snow kool skull the forum at rap genius",https://i.ytimg.com/vi/-qsmQxWkiAs/hqdefault.jpg,31930,7.0,"['afrobeat', 'electro']",other,"[(67, 68, 111), (207, 186, 182), (136, 170, 161)]"
1528,KVD4K6dQ5ss,Little Dragon,Nabuma Rubberband ft. Sweet Animation From Generaldom,2014-05-15T15:18:08Z,PT6M25S,"listen: <url>  with nabuma rubberband, sweden' little dragon come through with their shyest album yet.  domnick's channel: <url>  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: paris, underbart, only one, klapp klapp (sorta)  least fav track: nabuma rubberband  little dragon - nabuma rubberband / 2014 / republic / electropop, art pop, synth pop, softpop, contemporary r&b  6/10  y'all know this is just my opinion, right?  shoutouts! <url>",https://i.ytimg.com/vi/KVD4K6dQ5ss/hqdefault.jpg,42737,6.0,"['electropop', 'art pop', 'synth pop', 'softpop', 'contemporary r&b']",other,"[(80, 76, 79), (145, 137, 139), (132, 132, 133)]"
1529,CklabgHYnGA,The Black Keys,Turn Blue,2014-05-14T15:06:03Z,PT6M28S,"listen: <url>  the black keys drop their most bloated and tame album to date with turn blue.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: weight of love, year in review  least fav track: fever  the black keys - turn blue / 2014 / nonesuch / garage rock, blues rock, psychedelic rock, psych pop, soul  4/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/CklabgHYnGA/hqdefault.jpg,253656,4.0,"['garage rock', 'blues rock', 'psychedelic rock', 'psych pop', 'soul']",,
1530,U6Zbc8Q3Jgo,Lykke Li,I Never Learn,2014-05-09T20:16:26Z,PT7M59S,"listen: <url>  the new lykke li record is her saddest and most heartbroken release yet.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: love me like i'm not made of stone, gunshot, no rest for the wicked  least fav track: i never learn  lykke li - i never learn / 2014 / atlantic / indie pop, chamber pop, singer-songwriter  6/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/U6Zbc8Q3Jgo/hqdefault.jpg,56607,6.0,"['indie pop', 'chamber pop', 'singer-songwriter']",other,"[(60, 57, 60), (201, 190, 188), (156, 156, 156)]"
1531,4-Ds7dKjIRE,Damon Albarn,Everyday Robots,2014-05-07T21:11:29Z,PT8M12S,"listen: <url>  damon albarn's latest record may be slightly passionless and relentlessly dreary, but he delivers some stand-out songs throughout the tracklist here.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: everyday robots, heavy seas of love, lonely press play, hollow ponds  least fav track: mr. tembo  damon albarn - everyday robots / 2014 / parlophone / singer-songwriter, dreary and soft electronic pop tunes, downtempo, glitch pop, trip hop, choral pop, island music pop magic  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/4-Ds7dKjIRE/hqdefault.jpg,98753,5.0,"['singer-songwriter', 'dreary and soft electronic pop tunes', 'downtempo', 'glitch pop', 'trip hop', 'choral pop', 'island music pop magic']",other,"[(83, 73, 119), (213, 186, 195), (25, 17, 26)]"
1532,h64DvnMaCnU,Andrew Jackson Jihad,Christmas Island,2014-05-07T14:14:26Z,PT7M26S,"listen: <url>  with christmas island, andrew jackson jihad comes through with what's essentially their pop album. while the band brings plenty of concise tracks with straightforward instrumentation, they mostly lack the emotional impact of previous material--the instrumental finesse, too.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: do, re, and me, linda ronstadt, temple grandin too  least fav track: deathlessness  andrew jackson jihad - christmas island / 2014 / side one dummy / folk punk, anti-folk, pop folk punk grimyness, emotional trainwreck music  5/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/h64DvnMaCnU/hqdefault.jpg,63563,5.0,"['folk punk', 'anti-folk', 'pop folk punk grimyness', 'emotional trainwreck music']",other,"[(104, 77, 49), (215, 174, 100), (183, 151, 96)]"
1533,sVZ5oiYKc5g,BADBADNOTGOOD,III,2014-05-05T21:55:48Z,PT7M23S,"listen: <url>  badbadnotgood drops their most moody, lush, and orchestrated album yet.   what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: kaleidoscope, eyes closed, hedron, differently, still  least fav track: since you asked kindly  badbadnotgood - iii / innovative leisure / 2014 / jazz fusion, electronic jazz fusion magic, jazz rock, post-bop, jazzed up bangers <url>  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/sVZ5oiYKc5g/hqdefault.jpg,98021,7.0,"['jazz fusion', 'electronic jazz fusion magic', 'jazz rock', 'post-bop', 'jazzed up bangers\nhttp://www.innovativeleisure.net/product-tag/badbadnotgood/']",other,"[(155, 95, 80), (40, 26, 21), (216, 183, 156)]"
1534,RO4Gc_tF6Ck,Sleaford Mods,Divide & Exit,2014-05-02T18:57:25Z,PT8M28S,"listen: <url>  this sleaford mods record is pretty one-dimensional with its endless rants and repetitive beats, but i have to admit that this nottingham duo's style is awesome.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: under the plastic and n.c.t., liveable shit, tide up in nottz, tweet tweet tweet, smithy, middle men  least fav track:  tiswas  sleaford mods - divide & exit / 2014 / harbinger sound / post-punk, shouted word  6/10  y'all know this is just my opinion, right?  shoutouts! thanks to elizabeth for taking part in the lulz <url>",https://i.ytimg.com/vi/RO4Gc_tF6Ck/hqdefault.jpg,48232,6.0,"['post-punk', 'shouted word']",other,"[(34, 21, 30), (134, 120, 131), (108, 96, 108)]"
1535,PhCE3XxgHSQ,Ought,More Than Any Other Day,2014-05-01T16:19:07Z,PT4M52S,"listen: <url>  montreal's ought displays a pretty wide set of influences on this debut record of theirs, including experimental folk rock to tracks that blend sounds of midwest emo with the dismal emotions of bands like slint.   what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: today, more than any other day, habit, the weather song, gemini  least fav track: forgiveness  ought - more than any other day / 2014 / constellation / post-punk, art punk, experimental rock  7/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/PhCE3XxgHSQ/hqdefault.jpg,34050,7.0,"['post-punk', 'art punk', 'experimental rock']",other,"[(211, 202, 211), (11, 9, 10), (108, 96, 99)]"
1536,d1kwJtkFtwA,Future,Honest,2014-04-30T15:03:00Z,PT7M49S,"listen: <url>  between the basic flows, uninteresting lyricism, and ridiculous ""singing"" that's barely masked by the auto-tune it's slathered in, i'm honestly not finding much of anything to like about the new future record. the beats are decent sometimes...  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: move that dope  least fav track: blood, sweat, tears  future - honest / 2014 / sony / pop rap, trap rap, uh......r&b....sorta....  2/10  y'all know this is just my opinion, right?",https://i.ytimg.com/vi/d1kwJtkFtwA/hqdefault.jpg,185411,2.0,"['pop rap', 'trap rap', 'uh......r&b....sorta....']",other,"[(180, 141, 92), (53, 34, 28), (91, 62, 41)]"
1537,yS27JEUJXXc,tUnE,yArDs,2014-04-30T02:12:10Z,PT6M41S,"listen: <url>  tune-yards' latest record is just the fun, eccentric, and wild shot pop music needed in 2014.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: find a new way, water fountain, real thing, hey life, sink-o, wait for a minute  least fav track: stop that man  tune-yards - nikki nack / 2014 / 4ad / art pop, indie pop, international sounds with a western freakishness  8/10 <url>  y'all know this is just my opinion, right?  shoutouts! thanks to <url> for the sweet clip art!",https://i.ytimg.com/vi/yS27JEUJXXc/hqdefault.jpg,62501,8.0,"['art pop', 'indie pop', 'international sounds with a western freakishness']",other,"[(236, 92, 76), (63, 14, 11), (227, 147, 124)]"
1538,5O52mY0F9LQ,Lord Mantis,Death Mask ft. Offensive NSFW album art,2014-04-28T14:39:18Z,PT7M10S,"listen: <url>  lord mantis' latest record bring noise and ambitious songwriting into the fold of their heavy, blackened sludge.  also, sorry i had to censor the album art. :-((((((((  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: body choke, death mask, possession prayer  least fav track: coil  lord mantis - death mask / 2014 / profound lore / sludge metal, doom metal, noise metal, black metal  6/10  y'all know this is just my opinion, right?  shoutouts! thanks to <url> for the sweet clip art",https://i.ytimg.com/vi/5O52mY0F9LQ/hqdefault.jpg,34775,6.0,"['sludge metal', 'doom metal', 'noise metal', 'black metal']",,"[(36, 12, 12)]"
1539,rw4YjdWaswE,Pixies,Indie Cindy ft. Silly Bars,2014-04-24T15:48:56Z,PT7M,"listen: <url>  pixies return with a textbook example of a disappointing comeback record.  what did you think of this album? love it? hate it? why? what should i review next, eh?  follow tnd on twitter: <url>  like tnd on facebook: <url>  support tnd: <url>  join our forum: <url>  <url>  fav tracks: what goes boom, jamie bravo  least fav track: magdalena  pixies - indie cindy / pixies music / 2014 / indie rock, alternative rock, pop rock  4/10  y'all know this is just my opinion, right?  shoutouts! this fucking ridiculous cereal box: <url>",https://i.ytimg.com/vi/rw4YjdWaswE/hqdefault.jpg,100815,4.0,"['indie rock', 'alternative rock', 'pop rock']",other,"[(38, 29, 28), (123, 80, 73), (100, 92, 80)]"
